latitude,longitude,pos_score,neg_score,pos_norm,neg_norm,survival_score
40.498775510204084,-73.9226530612245,421.2299100050294,0,0.2873570029876673,0.0,28.818178017633254
40.498775510204084,-73.91102040816327,423.3670866388255,0,0.2899954819969639,0.0,29.082783219508084
40.498775510204084,-73.89938775510204,434.73582788433606,0,0.30403090829915197,0.0,30.490354322785446
40.498775510204084,-73.88775510204081,443.55348515028317,0,0.3149168609337962,0.0,31.582074091766216
40.498775510204084,-73.87612244897959,449.10962880111185,0,0.3217762698209825,0.0,32.269983780242306
40.498775510204084,-73.86448979591837,450.897601757237,0,0.3239836349209587,0.0,32.491353852102904
40.498775510204084,-73.85285714285715,448.74421937434624,0,0.3213251488948625,0.0,32.22474220609852
40.498775510204084,-73.84122448979592,442.85746605048297,0,0.3140575815668726,0.0,31.49589952317932
40.498775510204084,-73.82959183673469,433.7693341798086,0,0.3028377110164906,0.0,30.370692120909798
40.498775510204084,-73.81795918367347,422.2014793445176,0,0.2885564664610081,0.0,28.938468637110056
40.498775510204084,-73.80632653061224,413.0833885851176,0,0.2772996097777091,0.0,27.809552005723077
40.498775510204084,-73.79469387755103,403.74299930701403,0,0.2657683115877411,0.0,26.653112452979094
40.498775510204084,-73.7830612244898,394.7808090283095,0,0.25470392385593155,0.0,25.54349795952236
40.498775510204084,-73.77142857142857,388.1927456932787,0,0.2465705451980712,0.0,24.72782563690596
40.498775510204084,-73.75979591836735,382.46384281114194,0,0.2394978541711401,0.0,24.018526517835717
40.498775510204084,-73.74816326530612,379.4686530139576,0,0.23580010393198786,0.0,23.647690159060048
40.498775510204084,-73.73653061224489,376.938515520948,0,0.2326764900198881,0.0,23.334432222620926
40.498775510204084,-73.72489795918368,372.9999787345448,0,0.22781411857433795,0.0,22.846799471552266
40.498775510204084,-73.71326530612245,367.3237931478525,0,0.22080651036520374,0.0,22.14402731444801
40.498775510204084,-73.70163265306122,360.19168840264695,0,0.212001478359541,0.0,21.26099687791107
40.498775510204084,-73.69,352.54344502013674,0,0.20255924073461393,0.0,20.314062987555797
40.507551020408165,-74.26,923.2504159875465,2,0.9071329009295138,0.0002518257365902795,90.9628334855674
40.507551020408165,-74.24836734693878,921.6186002050432,149,0.9051183216845937,0.018761017375975825,89.96526945934053
40.507551020408165,-74.23673469387755,965.8793012395317,32,0.9597609416578525,0.004029211785444472,96.07839032512982
40.507551020408165,-74.22510204081632,928.8544018432866,17,0.9140513740285304,0.002140518761017376,91.57549023430802
40.507551020408165,-74.21346938775511,929.2680606685313,1,0.9145620618725575,0.00012591286829513975,91.71329366512147
40.507551020408165,-74.20183673469388,889.0300575570167,0,0.8648857155627231,0.0,86.73681259497397
40.507551020408165,-74.19020408163266,865.6181827471429,0,0.8359822832130953,0.0,83.8381734453725
40.507551020408165,-74.17857142857143,826.8582344090628,0,0.7881306885090141,0.0,79.0392795250144
40.507551020408165,-74.1669387755102,751.5755260151112,0,0.6951894487820847,0.0,69.7184793921388
40.507551020408165,-74.15530612244898,684.0647606605069,0,0.6118431616886878,0.0,61.35992848301284
40.507551020408165,-74.14367346938776,637.9872378771032,0,0.5549575609658074,0.0,55.655041004275
40.507551020408165,-74.13204081632654,628.6801644567026,0,0.5434673932981537,0.0,54.50272630911823
40.507551020408165,-74.12040816326531,607.1965137497513,0,0.5169444749127572,0.0,51.84282181529832
40.507551020408165,-74.10877551020408,577.3772647726481,0,0.480130736050506,0.0,48.15088158416865
40.507551020408165,-74.09714285714286,544.3430604076372,0,0.4393479325013774,0.0,44.06089567633471
40.507551020408165,-74.08551020408163,511.34126287521843,0,0.398605137225875,0.0,39.97492207910936
40.507551020408165,-74.07387755102042,491.1617781556149,0,0.37369229380004965,0.0,37.4764872078295
40.507551020408165,-74.06224489795919,477.8602166955575,0,0.3572706793446775,0.0,35.82961240125949
40.507551020408165,-74.05061224489796,461.44222317919167,0,0.337001633453625,0.0,33.79689015449734
40.507551020408165,-74.03897959183674,447.63142723373727,0,0.3199513369888752,0.0,32.08696670155935
40.507551020408165,-74.02734693877551,458.78840575862137,0,0.33372532888995254,0.0,33.468319327358145
40.507551020408165,-74.01571428571428,466.6897170119906,0,0.3434799947225579,0.0,34.44658571218194
40.507551020408165,-74.00408163265307,471.23186522179236,0,0.3490875624449268,0.0,35.00895197849526
40.507551020408165,-73.99244897959184,472.73695018801783,0,0.3509456845242142,0.0,35.19529750793308
40.507551020408165,-73.98081632653061,470.38755446580154,0,0.34804520769905434,0.0,34.90441732539211
40.507551020408165,-73.96918367346939,464.7649804630485,0,0.34110378636312566,0.0,34.20828285268265
40.507551020408165,-73.95755102040816,460.1782593597717,0,0.3354411905995749,0.0,33.640397988004736
40.507551020408165,-73.94591836734693,456.305043167919,0,0.3306594615374716,0.0,33.16085262140132
40.507551020408165,-73.93428571428572,454.2688878519967,0,0.3281456997005821,0.0,32.908754933312174
40.507551020408165,-73.9226530612245,449.68187794638726,0,0.32248274739238253,0.0,32.340834311833305
40.507551020408165,-73.91102040816327,449.03982079902414,0,0.32169008745061745,0.0,32.26134080698834
40.507551020408165,-73.89938775510204,463.3848370476246,0,0.3393999124886735,0.0,34.03740641632289
40.507551020408165,-73.88775510204081,474.7322686090495,0,0.3534090306452149,0.0,35.44233915402475
40.507551020408165,-73.87612244897959,481.99111489731666,0,0.3623705330593997,0.0,36.34106154182927
40.507551020408165,-73.86448979591837,484.3459481797547,0,0.3652777228947432,0.0,36.63261495216874
40.507551020408165,-73.85285714285715,481.5110116410468,0,0.36177781538509457,0.0,36.28161965151608
40.507551020408165,-73.84122448979592,473.82904391251424,0,0.3522939429333239,0.0,35.33051032837428
40.507551020408165,-73.82959183673469,462.15323988007816,0,0.3378794283026245,0.0,33.884921585638466
40.507551020408165,-73.81795918367347,448.29542223777224,0,0.3207710805948645,0.0,32.16917634642828
40.507551020408165,-73.80632653061224,439.2896116840796,0,0.30965284088932665,0.0,31.0541611989093
40.507551020408165,-73.79469387755103,428.1857239958116,0,0.29594439296612296,0.0,29.679381783447152
40.507551020408165,-73.7830612244898,418.55225213594287,0,0.2840512658904421,0.0,28.48665548936058
40.507551020408165,-73.77142857142857,412.1256951195338,0,0.2761172769436677,0.0,27.69097936704282
40.507551020408165,-73.75979591836735,405.352060100915,0,0.2677547983676611,0.0,26.85233129594519
40.507551020408165,-73.74816326530612,402.6993229852218,0,0.26447982750832394,0.0,26.523894222041726
40.507551020408165,-73.73653061224489,399.7814579665734,0,0.2608775395729604,0.0,26.162631493405407
40.507551020408165,-73.72489795918368,394.92140882799754,0,0.2548775031541149,0.0,25.560905710380055
40.507551020408165,-73.71326530612245,387.97508836328217,0,0.2463018335308491,0.0,24.700877344082368
40.507551020408165,-73.70163265306122,379.3390053240772,0,0.23564004570238542,0.0,23.631638395901632
40.507551020408165,-73.69,370.8057263099769,0,0.22510517591055954,0.0,22.575127679625634
40.51632653061225,-74.26,830.8084149047756,0,0.7930074348462405,0.0,79.52835389115769
40.51632653061225,-74.24836734693878,830.7228745688687,26,0.7929018299200171,0.0032737345756736337,79.3770574773227
40.51632653061225,-74.23673469387755,872.6051163971617,57,0.8446080923686905,0.007177033492822967,84.39476016423252
40.51632653061225,-74.22510204081632,880.4730503056663,3,0.8543215517692122,0.0003777386048854193,85.66112880778616
40.51632653061225,-74.21346938775511,906.831175006416,9,0.8868623149647282,0.001133215814656258,88.89207450970146
40.51632653061225,-74.20183673469388,875.1795831030548,60,0.8477864334829514,0.007554772097708386,84.69727126606004
40.51632653061225,-74.19020408163266,992.2820939078267,4,0.9923568502694716,0.000503651473180559,99.49886604082766
40.51632653061225,-74.17857142857143,895.0689104052306,0,0.8723410593224674,0.0,87.48448681699452
40.51632653061225,-74.1669387755102,790.889664670083,0,0.7437252262978022,0.0,74.5859879690299
40.51632653061225,-74.15530612244898,730.5204855670144,0,0.6691956767261369,0.0,67.11164140778581
40.51632653061225,-74.14367346938776,704.948156787409,0,0.6376250280315674,0.0,63.94551507450377
40.51632653061225,-74.13204081632654,692.4916765782413,0,0.622246719546494,0.0,62.40327031650166
40.51632653061225,-74.12040816326531,659.3891861617476,0,0.5813796125707719,0.0,58.30482986908871
40.51632653061225,-74.10877551020408,617.3771516502011,0,0.5295131128890549,0.0,53.103293085788565
40.51632653061225,-74.09714285714286,574.402143184507,0,0.4764577612779565,0.0,47.78252988315182
40.51632653061225,-74.08551020408163,541.5467287514192,0,0.43589568514788773,0.0,43.71468007080087
40.51632653061225,-74.07387755102042,528.7587319068747,0,0.4201080985199401,0.0,42.131390026769715
40.51632653061225,-74.06224489795919,511.11604711329284,0,0.3983270941989175,0.0,39.94703797200874
40.51632653061225,-74.05061224489796,490.01936571702595,0,0.3722819137727225,0.0,37.33504439530903
40.51632653061225,-74.03897959183674,477.1388100665967,0,0.35638005747581514,0.0,35.74029458649799
40.51632653061225,-74.02734693877551,491.5741970466179,0,0.37420145086724815,0.0,37.52754905371774
40.51632653061225,-74.01571428571428,501.7872964802506,0,0.38681016464849255,0.0,38.79203940733157
40.51632653061225,-74.00408163265307,507.5991445511978,0,0.39398525672928963,0.0,39.511608023121305
40.51632653061225,-73.99244897959184,509.62261719121506,0,0.396483361004877,0.0,39.76213546101909
40.51632653061225,-73.98081632653061,506.52629965934324,0,0.3926607622150663,0.0,39.378778412924184
40.51632653061225,-73.96918367346939,499.96895779273285,0,0.3845653111427317,0.0,38.566909734903504
40.51632653061225,-73.95755102040816,494.5261147953,0,0.37784577904017663,0.0,37.89302787257443
40.51632653061225,-73.94591836734693,490.2414361111799,0,0.3725560736452833,0.0,37.3625390724201
40.51632653061225,-73.93428571428572,488.0957917140423,0,0.3699071406494145,0.0,37.0968854713662
40.51632653061225,-73.9226530612245,482.061771658296,0,0.36245776327601387,0.0,36.34980960046285
40.51632653061225,-73.91102040816327,476.93915574782966,0,0.35613357165856824,0.0,35.71557525797496
40.51632653061225,-73.89938775510204,495.2952397868771,0,0.3787953122297648,0.0,37.98825372824072
40.51632653061225,-73.88775510204081,510.2091216931286,0,0.39720743771088524,0.0,39.83475095740587
40.51632653061225,-73.87612244897959,519.9551161355234,0,0.40923948099375834,0.0,41.04140874418891
40.51632653061225,-73.86448979591837,523.1541463633185,0,0.41318888506858686,0.0,41.43748271666439
40.51632653061225,-73.85285714285715,519.3052030550442,0,0.40843712240832597,0.0,40.96094259125524
40.51632653061225,-73.84122448979592,509.0080929457003,0,0.39572469216260425,0.0,39.68605082230929
40.51632653061225,-73.82959183673469,493.6984581805333,0,0.3768239848793971,0.0,37.79055517931633
40.51632653061225,-73.81795918367347,480.17539139914203,0,0.3601289081694107,0.0,36.11625565766145
40.51632653061225,-73.80632653061224,468.54140784901335,0,0.34576602355514596,0.0,34.675844735508385
40.51632653061225,-73.79469387755103,456.0913203311372,0,0.3303956072496515,0.0,33.13439146069161
40.51632653061225,-73.7830612244898,445.8699561178443,0,0.31777669007795956,0.0,31.86887783943772
40.51632653061225,-73.77142857142857,439.0405924402725,0,0.30934541096645274,0.0,31.023329967537816
40.51632653061225,-73.75979591836735,431.33804208505586,0,0.2998361279671385,0.0,30.06967229626104
40.51632653061225,-73.74816326530612,428.9117056118496,0,0.2968406629443554,0.0,29.769266030276075
40.51632653061225,-73.73653061224489,425.5072178487227,0,0.29263760861633664,0.0,29.347754229334065
40.51632653061225,-73.72489795918368,419.4135162460455,0,0.2851145506185415,0.0,28.59328914804721
40.51632653061225,-73.71326530612245,410.7969755028121,0,0.2744768889839071,0.0,27.526469743992525
40.51632653061225,-73.70163265306122,400.9119010632811,0,0.26227314269471536,0.0,26.302592374074894
40.51632653061225,-73.69,390.67689992779407,0,0.24963738988464346,0.0,25.035390356788096
40.52510204081633,-74.26,740.600914456707,0,0.6816406003742672,0.0,68.35970573675247
40.52510204081633,-74.24836734693878,740.5613883996689,0,0.6815918029701752,0.0,68.35481199042543
40.52510204081633,-74.23673469387755,778.6701764241315,60,0.7286394993010484,0.007554772097708386,72.74838008258443
40.52510204081633,-74.22510204081632,805.4380084858034,17,0.7616860720092896,0.002140518761017376,76.29522787199008
40.52510204081633,-74.21346938775511,871.7825113457326,41,0.843592534680657,0.00516242760010073,84.37950097612861
40.52510204081633,-74.20183673469388,883.6905397728153,69,0.8582937449363378,0.008687987912364643,85.70231245046843
40.52510204081633,-74.19020408163266,930.6202793717721,62,0.9162314609330094,0.007806597834298665,91.55059571628118
40.52510204081633,-74.17857142857143,907.8474362145058,14,0.8881169533615297,0.0017627801561319568,88.99083968671788
40.52510204081633,-74.1669387755102,850.2983230434223,18,0.8170689525999685,0.002266431629312516,81.84400026985635
40.52510204081633,-74.15530612244898,816.6799682844089,5,0.7755649786391505,0.0006295643414756988,77.75204313438662
40.52510204081633,-74.14367346938776,790.2601906625745,0,0.742948101033823,0.0,74.50805239075441
40.52510204081633,-74.13204081632654,766.8399737610533,0,0.7140343698472356,0.0,71.60838040146646
40.52510204081633,-74.12040816326531,712.9669401682107,0,0.6475247205959398,0.0,64.93832575833515
40.52510204081633,-74.10877551020408,654.2287072680906,0,0.5750086767185268,0.0,57.66590768650733
40.52510204081633,-74.09714285714286,605.9501291596442,0,0.5154057347232451,0.0,51.68850614439696
40.52510204081633,-74.08551020408163,588.4342861662536,0,0.49378132458447854,0.0,49.519858453802726
40.52510204081633,-74.07387755102042,571.494779421652,0,0.4728684378035289,0.0,47.42256732169176
40.52510204081633,-74.06224489795919,547.5497270638991,0,0.44330676422757415,0.0,44.45791511988831
40.52510204081633,-74.05061224489796,520.9808247955986,0,0.4105057828643973,0.0,41.16840238747138
40.52510204081633,-74.03897959183674,509.62536757518643,0,0.3964867565269229,0.0,39.762475987812465
40.52510204081633,-74.02734693877551,528.6769835258889,0,0.4200071750006277,0.0,42.12126870759019
40.52510204081633,-74.01571428571428,542.4828010361225,0,0.4370513252738922,0.0,43.830575777288814
40.52510204081633,-74.00408163265307,550.1333312751294,0,0.446496386167036,0.0,44.77779280480524
40.52510204081633,-73.99244897959184,552.7449415296128,0,0.44972058332882076,0.0,45.101137935796345
40.52510204081633,-73.98081632653061,548.5143732836228,0,0.4444976806740156,0.0,44.5773485834923
40.52510204081633,-73.96918367346939,540.9695271374333,0,0.43518309344229295,0.0,43.6432163709007
40.52510204081633,-73.95755102040816,534.6067606510996,0,0.42732785791811095,0.0,42.855438194789826
40.52510204081633,-73.94591836734693,529.8894571267161,0,0.42150404994045265,0.0,42.271385837284306
40.52510204081633,-73.93428571428572,527.3088816690621,0,0.4183181671878268,0.0,41.95188314427904
40.52510204081633,-73.9226530612245,519.1325491589703,0,0.40822397031155466,0.0,40.93956620228361
40.52510204081633,-73.91102040816327,506.8107059682446,0,0.39301187969608364,0.0,39.41399093939076
40.52510204081633,-73.89938775510204,530.6052438043943,0,0.42238773362589205,0.0,42.36000784229374
40.52510204081633,-73.88775510204081,550.6693447783457,0,0.4471581285586434,0.0,44.84415697844597
40.52510204081633,-73.87612244897959,564.2001412695821,0,0.46386274808172817,0.0,46.5194135204059
40.52510204081633,-73.86448979591837,568.7225219432438,0,0.4694459115371093,0.0,47.079332355464274
40.52510204081633,-73.85285714285715,563.2864641407098,0,0.46273475618452964,0.0,46.40629057244243
40.52510204081633,-73.84122448979592,549.026124838687,0,0.4451294701642523,0.0,44.64070886986086
40.52510204081633,-73.82959183673469,528.4983942224235,0,0.41978669527002094,0.0,42.0991574520445
40.52510204081633,-73.81795918367347,516.5013582682454,0,0.4049755996224653,0.0,40.613796780233166
40.52510204081633,-73.80632653061224,501.14149158264746,0,0.38601287787327637,0.0,38.712081891139526
40.52510204081633,-73.79469387755103,488.1512153297416,0,0.369975564589827,0.0,37.10374750456871
40.52510204081633,-73.7830612244898,477.7636122544525,0,0.35715141508451775,0.0,35.81765174380311
40.52510204081633,-73.77142857142857,469.4566179603055,0,0.34689590801558534,0.0,34.78915748300281
40.52510204081633,-73.75979591836735,461.83647993151243,0,0.3374883682179968,0.0,33.845703334413614
40.52510204081633,-73.74816326530612,458.6978762661228,0,0.33361356453603697,0.0,33.45711081316264
40.52510204081633,-73.73653061224489,454.6701990278102,0,0.32864114359456637,0.0,32.95844152589959
40.52510204081633,-73.72489795918368,446.8869503403274,0,0.31903223342714515,0.0,31.994792542644863
40.52510204081633,-73.71326530612245,436.0364682056752,0,0.3056366306022274,0.0,30.651387430368693
40.52510204081633,-73.70163265306122,424.81502116004145,0,0.2917830482564164,0.0,29.26205291590531
40.52510204081633,-73.69,412.2436386302505,0,0.27626288562775475,0.0,27.705582028315405
40.53387755102041,-74.26,666.3107822001157,0,0.5899247583342393,0.0,59.16179708839394
40.53387755102041,-74.24836734693878,672.243662359237,0,0.5972492721423044,0.0,59.89635076420079
40.53387755102041,-74.23673469387755,741.5723422712374,4,0.6828398891261439,0.000503651473180559,68.45833181696499
40.53387755102041,-74.22510204081632,837.3537576965526,27,0.8010880723058029,0.0033996474439687736,80.19261959153074
40.53387755102041,-74.21346938775511,961.132016303319,41,0.953900119741089,0.00516242760010073,95.44192016172676
40.53387755102041,-74.20183673469388,943.5319737541513,69,0.9321717599535209,0.008687987912364643,93.11131855165586
40.53387755102041,-74.19020408163266,902.2755117071277,54,0.8812380620141219,0.006799294887937547,88.084505990639
40.53387755102041,-74.17857142857143,949.5490096795672,13,0.9396001693495165,0.0016368672878368168,94.15934984411874
40.53387755102041,-74.1669387755102,930.8710127419054,21,0.9165410070526728,0.002644170234197935,91.8035210986586
40.53387755102041,-74.15530612244898,902.7206939448326,30,0.8817876674940441,0.003777386048854193,88.2695063891892
40.53387755102041,-74.14367346938776,899.0120145309954,9,0.8772090694358018,0.001133215814656258,87.92397926508178
40.53387755102041,-74.13204081632654,843.1177086312407,0,0.8082040323585651,0.0,81.05237539687784
40.53387755102041,-74.12040816326531,755.9326218073973,0,0.7005685576529418,0.0,70.25793420063444
40.53387755102041,-74.10877551020408,679.9861324997471,0,0.6068078386280122,0.0,60.85495092955098
40.53387755102041,-74.09714285714286,664.5750084288275,0,0.5877818364119194,0.0,58.94688983089461
40.53387755102041,-74.08551020408163,644.579175410069,0,0.5630957225647535,0.0,56.47119299380824
40.53387755102041,-74.07387755102042,619.5672380484494,0,0.5322169123312471,0.0,53.37444907933996
40.53387755102041,-74.06224489795919,586.3645570961678,0,0.4912261138358693,0.0,49.26360397780113
40.53387755102041,-74.05061224489796,555.3119884485661,0,0.452889764249308,0.0,45.418965651798125
40.53387755102041,-74.03897959183674,544.8500583246913,0,0.43997385332642797,0.0,44.123667411749935
40.53387755102041,-74.02734693877551,570.5012434183685,0,0.4716418551017577,0.0,47.29955699556267
40.53387755102041,-74.01571428571428,589.903280302319,0,0.4955948902633732,0.0,49.701735554543845
40.53387755102041,-74.00408163265307,600.5346294810264,0,0.5087199596680007,0.0,51.018009675806795
40.53387755102041,-73.99244897959184,603.8262787155898,0,0.512783707733567,0.0,51.42555086657195
40.53387755102041,-73.98081632653061,597.7632790899596,0,0.505298553257971,0.0,50.67488701664147
40.53387755102041,-73.96918367346939,589.3329098781134,0,0.49489073209132867,0.0,49.63111762860654
40.53387755102041,-73.95755102040816,581.8312883720339,0,0.48562950839718705,0.0,48.70233708627067
40.53387755102041,-73.94591836734693,576.6918336061196,0,0.4792845281533184,0.0,48.06601791435189
40.53387755102041,-73.93428571428572,573.2644235053001,0,0.4750531747573191,0.0,47.64166808416293
40.53387755102041,-73.9226530612245,561.7654391135635,0,0.46085695509720825,0.0,46.217971493897274
40.53387755102041,-73.91102040816327,542.611335399384,0,0.43721000903174156,0.0,43.8464896987686
40.53387755102041,-73.89938775510204,569.004810931132,0,0.46979441505213027,0.0,47.11428273506604
40.53387755102041,-73.88775510204081,596.6592270980252,0,0.503935531615386,0.0,50.53819363548316
40.53387755102041,-73.87612244897959,616.2411375070101,0,0.5281106319599286,0.0,52.96264245030142
40.53387755102041,-73.86448979591837,622.9854919039353,0,0.5364369617663408,0.0,53.79766526895536
40.53387755102041,-73.85285714285715,614.8914417875296,0,0.5264443476816557,0.0,52.79553576259243
40.53387755102041,-73.84122448979592,594.3365533622164,0,0.5010680447635899,0.0,50.250621919119496
40.53387755102041,-73.82959183673469,571.8606656350735,0,0.4733201473527714,0.0,47.46786792709546
40.53387755102041,-73.81795918367347,557.9828639201138,0,0.45618712805007466,0.0,45.74964844710649
40.53387755102041,-73.80632653061224,540.2702614568657,0,0.43431980596716185,0.0,43.556639841078706
40.53387755102041,-73.79469387755103,525.0771037209506,0,0.4155628969044137,0.0,41.67556529335303
40.53387755102041,-73.7830612244898,514.2794391455318,0,0.40223250067924815,0.0,40.338699556766485
40.53387755102041,-73.77142857142857,504.2338646706013,0,0.389830606998916,0.0,39.09495057511765
